suhu udara,kelembaban udara,suhu tanah,kelembaban tanah,cahaya,arus solar,arus aki,tegangan solar,tegangan aki,status,frequency,support
panas,kering,panas,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,7,0.00011691999331885753
panas,kering,panas,kering,terang,tinggi,sedang,lemah,normal,cerah kering,7,0.00011691999331885753
panas,kering,panas,kering,terang,tinggi,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,9,0.00015032570569567397
panas,kering,panas,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,40,0.0006681142475363287
panas,kering,panas,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,10,0.00016702856188408218
panas,kering,panas,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,12,0.00020043427426089862
panas,kering,panas,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,8,0.00013362284950726574
panas,kering,panas,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,96,0.001603474194087189
panas,kering,panas,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,21,0.00035075997995657256
panas,kering,panas,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,23,0.00038416569233338903
panas,kering,panas,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,panas,sedang,berawan,sedang,sedang,tinggi,normal,cerah kering,17,0.0002839485552029397
panas,kering,panas,sedang,berawan,sedang,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,berawan,tinggi,minimal,cukup,normal,cerah kering,26,0.00043427426089861365
panas,kering,panas,sedang,berawan,tinggi,minimal,cukup,rendah,cerah kering,5,8.351428094204109e-05
panas,kering,panas,sedang,berawan,tinggi,minimal,lemah,normal,cerah kering,5,8.351428094204109e-05
panas,kering,panas,sedang,berawan,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
panas,kering,panas,sedang,berawan,tinggi,minimal,tinggi,normal,cerah kering,5,8.351428094204109e-05
panas,kering,panas,sedang,berawan,tinggi,sedang,cukup,normal,cerah kering,61,0.0010188742274929014
panas,kering,panas,sedang,berawan,tinggi,sedang,cukup,rendah,cerah kering,17,0.0002839485552029397
panas,kering,panas,sedang,berawan,tinggi,sedang,lemah,normal,cerah kering,12,0.00020043427426089862
panas,kering,panas,sedang,berawan,tinggi,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,berawan,tinggi,sedang,tinggi,normal,cerah kering,16,0.00026724569901453147
panas,kering,panas,sedang,berawan,tinggi,sedang,tinggi,rendah,cerah kering,6,0.00010021713713044931
panas,kering,panas,sedang,terang,sedang,minimal,cukup,normal,cerah kering,25,0.00041757140471020544
panas,kering,panas,sedang,terang,sedang,minimal,cukup,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,panas,sedang,terang,sedang,minimal,lemah,normal,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,terang,sedang,minimal,tinggi,normal,cerah kering,5,8.351428094204109e-05
panas,kering,panas,sedang,terang,sedang,sedang,cukup,normal,cerah kering,70,0.0011691999331885753
panas,kering,panas,sedang,terang,sedang,sedang,cukup,rendah,cerah kering,14,0.00023383998663771506
panas,kering,panas,sedang,terang,sedang,sedang,lemah,normal,cerah kering,5,8.351428094204109e-05
panas,kering,panas,sedang,terang,sedang,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,terang,sedang,sedang,tinggi,normal,cerah kering,12,0.00020043427426089862
panas,kering,panas,sedang,terang,sedang,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,terang,tinggi,minimal,cukup,normal,cerah kering,21,0.00035075997995657256
panas,kering,panas,sedang,terang,tinggi,minimal,cukup,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,terang,tinggi,minimal,lemah,normal,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,terang,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
panas,kering,panas,sedang,terang,tinggi,minimal,tinggi,normal,cerah kering,3,5.0108568565224654e-05
panas,kering,panas,sedang,terang,tinggi,sedang,cukup,normal,cerah kering,44,0.0007349256722899615
panas,kering,panas,sedang,terang,tinggi,sedang,cukup,rendah,cerah kering,7,0.00011691999331885753
panas,kering,panas,sedang,terang,tinggi,sedang,lemah,normal,cerah kering,6,0.00010021713713044931
panas,kering,panas,sedang,terang,tinggi,sedang,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,terang,tinggi,sedang,tinggi,normal,cerah kering,2,3.3405712376816434e-05
panas,kering,panas,sedang,terang,tinggi,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,sedang,kering,berawan,sedang,minimal,cukup,normal,cerah kering,60,0.001002171371304493
panas,kering,sedang,kering,berawan,sedang,minimal,cukup,rendah,cerah kering,15,0.00025054284282612327
panas,kering,sedang,kering,berawan,sedang,minimal,lemah,normal,cerah kering,12,0.00020043427426089862
panas,kering,sedang,kering,berawan,sedang,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,sedang,kering,berawan,sedang,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,berawan,sedang,minimal,tinggi,rendah,cerah kering,5,8.351428094204109e-05
panas,kering,sedang,kering,berawan,sedang,sedang,cukup,normal,cerah kering,157,0.0026223484215800903
panas,kering,sedang,kering,berawan,sedang,sedang,cukup,rendah,cerah kering,27,0.00045097711708702186
panas,kering,sedang,kering,berawan,sedang,sedang,lemah,normal,cerah kering,39,0.0006514113913479205
panas,kering,sedang,kering,berawan,sedang,sedang,lemah,rendah,cerah kering,6,0.00010021713713044931
panas,kering,sedang,kering,berawan,sedang,sedang,tinggi,normal,cerah kering,27,0.00045097711708702186
panas,kering,sedang,kering,berawan,sedang,sedang,tinggi,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,berawan,tinggi,minimal,cukup,normal,cerah kering,31,0.0005177885418406547
panas,kering,sedang,kering,berawan,tinggi,minimal,cukup,rendah,cerah kering,6,0.00010021713713044931
panas,kering,sedang,kering,berawan,tinggi,minimal,lemah,normal,cerah kering,5,8.351428094204109e-05
panas,kering,sedang,kering,berawan,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
panas,kering,sedang,kering,berawan,tinggi,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,berawan,tinggi,sedang,cukup,normal,cerah kering,88,0.001469851344579923
panas,kering,sedang,kering,berawan,tinggi,sedang,cukup,rendah,cerah kering,19,0.00031735426757975615
panas,kering,sedang,kering,berawan,tinggi,sedang,lemah,normal,cerah kering,14,0.00023383998663771506
panas,kering,sedang,kering,berawan,tinggi,sedang,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,sedang,kering,berawan,tinggi,sedang,tinggi,normal,cerah kering,20,0.00033405712376816435
panas,kering,sedang,kering,berawan,tinggi,sedang,tinggi,rendah,cerah kering,7,0.00011691999331885753
panas,kering,sedang,kering,terang,sedang,minimal,cukup,normal,cerah kering,43,0.0007182228161015533
panas,kering,sedang,kering,terang,sedang,minimal,cukup,rendah,cerah kering,14,0.00023383998663771506
panas,kering,sedang,kering,terang,sedang,minimal,lemah,normal,cerah kering,9,0.00015032570569567397
panas,kering,sedang,kering,terang,sedang,minimal,lemah,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,sedang,kering,terang,sedang,minimal,tinggi,normal,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,terang,sedang,minimal,tinggi,rendah,cerah kering,1,1.6702856188408217e-05
panas,kering,sedang,kering,terang,sedang,sedang,cukup,normal,cerah kering,102,0.0017036913312176382
panas,kering,sedang,kering,terang,sedang,sedang,cukup,rendah,cerah kering,19,0.00031735426757975615
panas,kering,sedang,kering,terang,sedang,sedang,lemah,normal,cerah kering,18,0.00030065141139134794
panas,kering,sedang,kering,terang,sedang,sedang,lemah,rendah,cerah kering,8,0.00013362284950726574
panas,kering,sedang,kering,terang,sedang,sedang,tinggi,normal,cerah kering,15,0.00025054284282612327
panas,kering,sedang,kering,terang,sedang,sedang,tinggi,rendah,cerah kering,2,3.3405712376816434e-05
panas,kering,sedang,kering,terang,tinggi,minimal,cukup,normal,cerah kering,21,0.00035075997995657256
panas,kering,sedang,kering,terang,tinggi,minimal,cukup,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,terang,tinggi,minimal,lemah,normal,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,terang,tinggi,minimal,lemah,rendah,cerah kering,1,1.6702856188408217e-05
panas,kering,sedang,kering,terang,tinggi,minimal,tinggi,normal,cerah kering,2,3.3405712376816434e-05
panas,kering,sedang,kering,terang,tinggi,sedang,cukup,normal,cerah kering,53,0.0008852513779856355
panas,kering,sedang,kering,terang,tinggi,sedang,cukup,rendah,cerah kering,16,0.00026724569901453147
panas,kering,sedang,kering,terang,tinggi,sedang,lemah,normal,cerah kering,11,0.00018373141807249038
panas,kering,sedang,kering,terang,tinggi,sedang,lemah,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,kering,terang,tinggi,sedang,tinggi,normal,cerah kering,11,0.00018373141807249038
panas,kering,sedang,kering,terang,tinggi,sedang,tinggi,rendah,cerah kering,7,0.00011691999331885753
panas,kering,sedang,lembab,berawan,sedang,maksimal,cukup,maksimal,cerah siram,48,0.0008017370970435945
panas,kering,sedang,lembab,berawan,sedang,maksimal,cukup,normal,cerah siram,99,0.0016535827626524135
panas,kering,sedang,lembab,berawan,sedang,maksimal,cukup,rendah,cerah siram,15,0.00025054284282612327
panas,kering,sedang,lembab,berawan,sedang,maksimal,lemah,maksimal,cerah siram,5,8.351428094204109e-05
panas,kering,sedang,lembab,berawan,sedang,maksimal,lemah,normal,cerah siram,22,0.00036746283614498077
panas,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,7,0.00011691999331885753
panas,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,normal,cerah siram,18,0.00030065141139134794
panas,kering,sedang,lembab,berawan,sedang,maksimal,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,berawan,sedang,sedang,cukup,maksimal,cerah siram,54,0.0009019542341740437
panas,kering,sedang,lembab,berawan,sedang,sedang,cukup,normal,cerah siram,119,0.001987639886420578
panas,kering,sedang,lembab,berawan,sedang,sedang,cukup,rendah,cerah siram,13,0.00021713713044930682
panas,kering,sedang,lembab,berawan,sedang,sedang,lemah,maksimal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,berawan,sedang,sedang,lemah,normal,cerah siram,9,0.00015032570569567397
panas,kering,sedang,lembab,berawan,sedang,sedang,lemah,rendah,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,berawan,sedang,sedang,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,berawan,sedang,sedang,tinggi,normal,cerah siram,25,0.00041757140471020544
panas,kering,sedang,lembab,berawan,sedang,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,maksimal,cerah siram,20,0.00033405712376816435
panas,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,normal,cerah siram,69,0.001152497077000167
panas,kering,sedang,lembab,berawan,tinggi,maksimal,cukup,rendah,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,normal,cerah siram,15,0.00025054284282612327
panas,kering,sedang,lembab,berawan,tinggi,maksimal,lemah,rendah,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,normal,cerah siram,9,0.00015032570569567397
panas,kering,sedang,lembab,berawan,tinggi,maksimal,tinggi,rendah,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,berawan,tinggi,sedang,cukup,maksimal,cerah siram,23,0.00038416569233338903
panas,kering,sedang,lembab,berawan,tinggi,sedang,cukup,normal,cerah siram,71,0.0011859027893769834
panas,kering,sedang,lembab,berawan,tinggi,sedang,cukup,rendah,cerah siram,10,0.00016702856188408218
panas,kering,sedang,lembab,berawan,tinggi,sedang,lemah,maksimal,cerah siram,7,0.00011691999331885753
panas,kering,sedang,lembab,berawan,tinggi,sedang,lemah,normal,cerah siram,11,0.00018373141807249038
panas,kering,sedang,lembab,berawan,tinggi,sedang,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,berawan,tinggi,sedang,tinggi,maksimal,cerah siram,5,8.351428094204109e-05
panas,kering,sedang,lembab,berawan,tinggi,sedang,tinggi,normal,cerah siram,13,0.00021713713044930682
panas,kering,sedang,lembab,terang,sedang,maksimal,cukup,maksimal,cerah siram,28,0.0004676799732754301
panas,kering,sedang,lembab,terang,sedang,maksimal,cukup,normal,cerah siram,70,0.0011691999331885753
panas,kering,sedang,lembab,terang,sedang,maksimal,cukup,rendah,cerah siram,8,0.00013362284950726574
panas,kering,sedang,lembab,terang,sedang,maksimal,lemah,normal,cerah siram,11,0.00018373141807249038
panas,kering,sedang,lembab,terang,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,terang,sedang,maksimal,tinggi,maksimal,cerah siram,9,0.00015032570569567397
panas,kering,sedang,lembab,terang,sedang,maksimal,tinggi,normal,cerah siram,7,0.00011691999331885753
panas,kering,sedang,lembab,terang,sedang,sedang,cukup,maksimal,cerah siram,29,0.0004843828294638383
panas,kering,sedang,lembab,terang,sedang,sedang,cukup,normal,cerah siram,67,0.0011190913646233506
panas,kering,sedang,lembab,terang,sedang,sedang,cukup,rendah,cerah siram,8,0.00013362284950726574
panas,kering,sedang,lembab,terang,sedang,sedang,lemah,maksimal,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,terang,sedang,sedang,lemah,normal,cerah siram,10,0.00016702856188408218
panas,kering,sedang,lembab,terang,sedang,sedang,lemah,rendah,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,terang,sedang,sedang,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,lembab,terang,sedang,sedang,tinggi,normal,cerah siram,8,0.00013362284950726574
panas,kering,sedang,lembab,terang,sedang,sedang,tinggi,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,cukup,maksimal,cerah siram,11,0.00018373141807249038
panas,kering,sedang,lembab,terang,tinggi,maksimal,cukup,normal,cerah siram,38,0.0006347085351595123
panas,kering,sedang,lembab,terang,tinggi,maksimal,cukup,rendah,cerah siram,5,8.351428094204109e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,lemah,maksimal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,lemah,normal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,tinggi,maksimal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,lembab,terang,tinggi,maksimal,tinggi,normal,cerah siram,7,0.00011691999331885753
panas,kering,sedang,lembab,terang,tinggi,sedang,cukup,maksimal,cerah siram,11,0.00018373141807249038
panas,kering,sedang,lembab,terang,tinggi,sedang,cukup,normal,cerah siram,44,0.0007349256722899615
panas,kering,sedang,lembab,terang,tinggi,sedang,cukup,rendah,cerah siram,6,0.00010021713713044931
panas,kering,sedang,lembab,terang,tinggi,sedang,lemah,maksimal,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,lembab,terang,tinggi,sedang,lemah,normal,cerah siram,6,0.00010021713713044931
panas,kering,sedang,lembab,terang,tinggi,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,lembab,terang,tinggi,sedang,tinggi,maksimal,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,lembab,terang,tinggi,sedang,tinggi,normal,cerah siram,4,6.681142475363287e-05
panas,kering,sedang,sedang,berawan,sedang,maksimal,cukup,maksimal,cerah siram,21,0.00035075997995657256
panas,kering,sedang,sedang,berawan,sedang,maksimal,cukup,normal,cerah siram,49,0.0008184399532320027
panas,kering,sedang,sedang,berawan,sedang,maksimal,cukup,rendah,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,sedang,berawan,sedang,maksimal,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,sedang,berawan,sedang,maksimal,lemah,normal,cerah siram,6,0.00010021713713044931
panas,kering,sedang,sedang,berawan,sedang,maksimal,lemah,rendah,cerah siram,1,1.6702856188408217e-05
panas,kering,sedang,sedang,berawan,sedang,maksimal,tinggi,maksimal,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,sedang,berawan,sedang,maksimal,tinggi,normal,cerah siram,9,0.00015032570569567397
panas,kering,sedang,sedang,berawan,sedang,minimal,cukup,normal,cerah kering,88,0.001469851344579923
panas,kering,sedang,sedang,berawan,sedang,minimal,cukup,rendah,cerah kering,27,0.00045097711708702186
panas,kering,sedang,sedang,berawan,sedang,minimal,lemah,normal,cerah kering,15,0.00025054284282612327
panas,kering,sedang,sedang,berawan,sedang,minimal,lemah,rendah,cerah kering,3,5.0108568565224654e-05
panas,kering,sedang,sedang,berawan,sedang,minimal,tinggi,normal,cerah kering,14,0.00023383998663771506
panas,kering,sedang,sedang,berawan,sedang,minimal,tinggi,rendah,cerah kering,4,6.681142475363287e-05
panas,kering,sedang,sedang,berawan,sedang,sedang,cukup,maksimal,cerah siram,16,0.00026724569901453147
panas,kering,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah kering,223,0.0037247369300150326
panas,kering,sedang,sedang,berawan,sedang,sedang,cukup,normal,cerah siram,50,0.0008351428094204109
panas,kering,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah kering,59,0.0009854685151160847
panas,kering,sedang,sedang,berawan,sedang,sedang,cukup,rendah,cerah siram,3,5.0108568565224654e-05
panas,kering,sedang,sedang,berawan,sedang,sedang,lemah,maksimal,cerah siram,2,3.3405712376816434e-05
panas,kering,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah kering,37,0.0006180056789711041
panas,kering,sedang,sedang,berawan,sedang,sedang,lemah,normal,cerah siram,8,0.00013362284950726574
panas,kering,sedang,sedang,berawan,sedang,sedang,lemah,rendah,cerah kering,9,0.00015032570569567397
panas,kering,sedang,sedang,berawan,sedang,sedang,lemah,rendah,cerah siram,2,3.3405712376816434e-05
